customer_id,customer,region,segment,industry,order_month,ending_mrr,new_mrr,expansion_mrr,contraction_mrr,churned_mrr
1064,Merck,APJ,Strategic,Healthcare,2021-02-01,0,0,0,0,0
1064,Merck,EMEA,Enterprise,Healthcare,2021-02-01,0,0,0,0,0
1064,Merck,EMEA,Strategic,Healthcare,2021-02-01,0,0,0,0,0
1064,Merck,AMER,Strategic,Healthcare,2021-02-01,0,0,0,0,0
1064,Merck,AMER,Enterprise,Healthcare,2021-02-01,0,0,0,0,0
1064,Merck,APJ,Enterprise,Healthcare,2021-02-01,0,0,0,0,0
1065,"BNP Paribas",AMER,Enterprise,Finance,2021-02-01,0,0,0,0,0
1065,"BNP Paribas",APJ,Strategic,Finance,2021-02-01,0,0,0,0,0
1065,"BNP Paribas",AMER,SMB,Finance,2021-02-01,0,0,0,0,0
1065,"BNP Paribas",AMER,Strategic,Finance,2021-02-01,0,0,0,0,0
1065,"BNP Paribas",EMEA,SMB,Finance,2021-02-01,0,0,0,0,0
1065,"BNP Paribas",EMEA,Strategic,Finance,2021-02-01,0,0,0,0,0
1065,"BNP Paribas",APJ,SMB,Finance,2021-02-01,21.11,21.11,0,0,0
1066,Microsoft,AMER,Enterprise,Tech,2021-02-01,0,0,0,0,0
1066,Microsoft,APJ,SMB,Tech,2021-02-01,0,0,0,0,0
1066,Microsoft,EMEA,SMB,Tech,2021-02-01,0,0,0,0,0
1066,Microsoft,AMER,SMB,Tech,2021-02-01,96.604,96.604,0,0,0
1066,Microsoft,EMEA,Enterprise,Tech,2021-02-01,0,0,0,0,96.604
1067,"Mondelez International",AMER,Strategic,"Consumer Products",2021-02-01,0,0,0,0,0
1067,"Mondelez International",EMEA,SMB,"Consumer Products",2021-02-01,0,0,0,0,0
1067,"Mondelez International",EMEA,Strategic,"Consumer Products",2021-02-01,0,0,0,0,0
1067,"Mondelez International",AMER,SMB,"Consumer Products",2021-02-01,0,0,0,0,0
1067,"Mondelez International",APJ,SMB,"Consumer Products",2021-02-01,0,0,0,0,0
1067,"Mondelez International",APJ,Strategic,"Consumer Products",2021-02-01,0,0,0,0,0
1068,"Morgan Stanley",EMEA,Strategic,Finance,2021-02-01,0,0,0,0,0
1068,"Morgan Stanley",AMER,SMB,Finance,2021-02-01,427.548,427.548,0,0,0
1068,"Morgan Stanley",EMEA,Enterprise,Finance,2021-02-01,0,0,0,0,427.548
1068,"Morgan Stanley",EMEA,SMB,Finance,2021-02-01,0,0,0,0,0
1068,"Morgan Stanley",AMER,Strategic,Finance,2021-02-01,0,0,0,0,0
1068,"Morgan Stanley",APJ,SMB,Finance,2021-02-01,0,0,0,0,0
1068,"Morgan Stanley",AMER,Enterprise,Finance,2021-02-01,0,0,0,0,0
1068,"Morgan Stanley",APJ,Enterprise,Finance,2021-02-01,0,0,0,0,0
1068,"Morgan Stanley",APJ,Strategic,Finance,2021-02-01,0,0,0,0,0
1070,"HSBC Holdings",AMER,Strategic,Finance,2021-02-01,0,0,0,0,0
1070,"HSBC Holdings",EMEA,Strategic,Finance,2021-02-01,0,0,0,0,0
1070,"HSBC Holdings",EMEA,SMB,Finance,2021-02-01,0,0,0,0,0
1070,"HSBC Holdings",APJ,SMB,Finance,2021-02-01,0,0,0,0,0
1070,"HSBC Holdings",AMER,SMB,Finance,2021-02-01,0,0,0,0,0
1070,"HSBC Holdings",APJ,Strategic,Finance,2021-02-01,0,0,0,0,0
1071,"News Corp.",EMEA,Strategic,Misc,2021-02-01,0,0,0,0,0
1071,"News Corp.",APJ,Enterprise,Misc,2021-02-01,0,0,0,0,0
1071,"News Corp.",APJ,SMB,Misc,2021-02-01,0,0,0,0,0
1071,"News Corp.",EMEA,SMB,Misc,2021-02-01,0,0,0,0,0
1071,"News Corp.",EMEA,Enterprise,Misc,2021-02-01,0,0,0,0,0
1071,"News Corp.",AMER,Enterprise,Misc,2021-02-01,0,0,0,0,0
1071,"News Corp.",AMER,SMB,Misc,2021-02-01,0,0,0,0,0
1071,"News Corp.",APJ,Strategic,Misc,2021-02-01,0,0,0,0,0
1072,Oracle,EMEA,SMB,Tech,2021-02-01,0,0,0,0,0
1072,Oracle,APJ,SMB,Tech,2021-02-01,0,0,0,0,0
1072,Oracle,AMER,SMB,Tech,2021-02-01,0,0,0,0,0
1072,Oracle,AMER,Strategic,Tech,2021-02-01,0,0,0,0,0
1072,Oracle,APJ,Strategic,Tech,2021-02-01,0,0,0,0,0
1072,Oracle,EMEA,Enterprise,Tech,2021-02-01,0,0,0,0,0
1072,Oracle,AMER,Enterprise,Tech,2021-02-01,0,0,0,0,0
1072,Oracle,EMEA,Strategic,Tech,2021-02-01,0,0,0,0,0
1073,PepsiCo,EMEA,Strategic,"Consumer Products",2021-02-01,0,0,0,0,0
1073,PepsiCo,AMER,SMB,"Consumer Products",2021-02-01,0,0,0,0,0
1073,PepsiCo,EMEA,SMB,"Consumer Products",2021-02-01,0,0,0,0,0
1073,PepsiCo,AMER,Strategic,"Consumer Products",2021-02-01,0,0,0,0,0
1073,PepsiCo,APJ,SMB,"Consumer Products",2021-02-01,0,0,0,0,0
1073,PepsiCo,APJ,Strategic,"Consumer Products",2021-02-01,0,0,0,0,0
1073,PepsiCo,EMEA,Enterprise,"Consumer Products",2021-02-01,0,0,0,0,0
1073,PepsiCo,APJ,Enterprise,"Consumer Products",2021-02-01,0,0,0,0,0
1074,Pfizer,AMER,Enterprise,Healthcare,2021-02-01,0,0,0,0,10.368
1074,Pfizer,APJ,Enterprise,Healthcare,2021-02-01,0,0,0,0,0
1074,Pfizer,EMEA,Strategic,Healthcare,2021-02-01,0,0,0,0,0
1074,Pfizer,AMER,SMB,Healthcare,2021-02-01,0,0,0,0,0
1074,Pfizer,EMEA,SMB,Healthcare,2021-02-01,0,0,0,0,0
1074,Pfizer,AMER,Strategic,Healthcare,2021-02-01,0,0,0,0,0
1074,Pfizer,APJ,SMB,Healthcare,2021-02-01,0,0,0,0,0
1074,Pfizer,EMEA,Enterprise,Healthcare,2021-02-01,0,0,0,0,0
1074,Pfizer,APJ,Strategic,Healthcare,2021-02-01,0,0,0,0,0
1075,"Philip Morris International",APJ,Enterprise,"Consumer Products",2021-02-01,0,0,0,0,0
1075,"Philip Morris International",APJ,SMB,"Consumer Products",2021-02-01,0,0,0,0,0
1075,"Philip Morris International",EMEA,SMB,"Consumer Products",2021-02-01,0,0,0,0,0
1075,"Philip Morris International",EMEA,Strategic,"Consumer Products",2021-02-01,20.451,20.451,0,0,0
1075,"Philip Morris International",AMER,Enterprise,"Consumer Products",2021-02-01,0,0,0,0,20.451
1075,"Philip Morris International",APJ,Strategic,"Consumer Products",2021-02-01,0,0,0,0,0
1075,"Philip Morris International",AMER,Strategic,"Consumer Products",2021-02-01,0,0,0,0,0
1075,"Philip Morris International",EMEA,Enterprise,"Consumer Products",2021-02-01,0,0,0,0,0
1075,"Philip Morris International",AMER,SMB,"Consumer Products",2021-02-01,0,0,0,0,0
1076,Bosch,EMEA,Strategic,Tech,2021-02-01,0,0,0,0,0
1076,Bosch,EMEA,SMB,Tech,2021-02-01,0,0,0,0,0
1076,Bosch,AMER,Strategic,Tech,2021-02-01,0,0,0,0,0
1076,Bosch,APJ,SMB,Tech,2021-02-01,0,0,0,0,0
1076,Bosch,APJ,Strategic,Tech,2021-02-01,0,0,0,0,0
1076,Bosch,AMER,SMB,Tech,2021-02-01,627.48,627.48,0,0,0
1077,"Procter & Gamble",AMER,SMB,"Consumer Products",2021-02-01,0,0,0,0,0
1077,"Procter & Gamble",AMER,Strategic,"Consumer Products",2021-02-01,0,0,0,0,0
1077,"Procter & Gamble",APJ,Strategic,"Consumer Products",2021-02-01,0,0,0,0,0
1077,"Procter & Gamble",APJ,SMB,"Consumer Products",2021-02-01,0,0,0,0,0
1077,"Procter & Gamble",EMEA,Strategic,"Consumer Products",2021-02-01,324.11,324.11,0,0,0
1077,"Procter & Gamble",EMEA,SMB,"Consumer Products",2021-02-01,0,0,0,0,324.11
1078,"Prudential Financial",AMER,SMB,Finance,2021-02-01,0,0,0,0,0
1078,"Prudential Financial",AMER,Enterprise,Finance,2021-02-01,0,0,0,0,0
1078,"Prudential Financial",EMEA,SMB,Finance,2021-02-01,0,0,0,0,0
1078,"Prudential Financial",APJ,Enterprise,Finance,2021-02-01,0,0,0,0,0
1078,"Prudential Financial",EMEA,Enterprise,Finance,2021-02-01,0,0,0,0,0
1078,"Prudential Financial",APJ,SMB,Finance,2021-02-01,0,0,0,0,0
1078,"Prudential Financial",APJ,Strategic,Finance,2021-02-01,0,0,0,0,0
1078,"Prudential Financial",AMER,Strategic,Finance,2021-02-01,0,0,0,0,0
1078,"Prudential Financial",EMEA,Strategic,Finance,2021-02-01,0,0,0,0,0
1079,Safeway,EMEA,Strategic,Retail,2021-02-01,0,0,0,0,0
1079,Safeway,APJ,Enterprise,Retail,2021-02-01,0,0,0,0,0
1079,Safeway,AMER,SMB,Retail,2021-02-01,0,0,0,0,0
1079,Safeway,AMER,Strategic,Retail,2021-02-01,0,0,0,0,0
1079,Safeway,EMEA,Enterprise,Retail,2021-02-01,0,0,0,0,0
1079,Safeway,APJ,Strategic,Retail,2021-02-01,0,0,0,0,0
1079,Safeway,EMEA,SMB,Retail,2021-02-01,0,0,0,0,0
1080,Allianz,AMER,Strategic,Finance,2021-02-01,0,0,0,0,0
1080,Allianz,APJ,SMB,Finance,2021-02-01,1558.42,1558.42,0,0,0
1080,Allianz,EMEA,SMB,Finance,2021-02-01,0,0,0,0,1558.42
1080,Allianz,EMEA,Strategic,Finance,2021-02-01,77.24,77.24,0,0,0
1080,Allianz,AMER,SMB,Finance,2021-02-01,0,0,0,0,77.24
1080,Allianz,APJ,Strategic,Finance,2021-02-01,0,0,0,0,0
1081,"Sprint Nextel",EMEA,SMB,Communications,2021-02-01,0,0,0,0,0
1081,"Sprint Nextel",AMER,Strategic,Communications,2021-02-01,0,0,0,0,0
1081,"Sprint Nextel",APJ,SMB,Communications,2021-02-01,0,0,0,0,0
1081,"Sprint Nextel",EMEA,Strategic,Communications,2021-02-01,0,0,0,0,0
1081,"Sprint Nextel",AMER,SMB,Communications,2021-02-01,0,0,0,0,0
1081,"Sprint Nextel",APJ,Enterprise,Communications,2021-02-01,0,0,0,0,0
1081,"Sprint Nextel",AMER,Enterprise,Communications,2021-02-01,0,0,0,0,0
1081,"Sprint Nextel",EMEA,Enterprise,Communications,2021-02-01,0,0,0,0,0
1081,"Sprint Nextel",APJ,Strategic,Communications,2021-02-01,0,0,0,0,0
1082,"State Farm Insurance Cos.",EMEA,SMB,Finance,2021-02-01,0,0,0,0,0
1082,"State Farm Insurance Cos.",APJ,Enterprise,Finance,2021-02-01,0,0,0,0,0
1082,"State Farm Insurance Cos.",EMEA,Enterprise,Finance,2021-02-01,0,0,0,0,0
1082,"State Farm Insurance Cos.",APJ,Strategic,Finance,2021-02-01,0,0,0,0,0
1082,"State Farm Insurance Cos.",AMER,SMB,Finance,2021-02-01,0,0,0,0,0
1082,"State Farm Insurance Cos.",AMER,Strategic,Finance,2021-02-01,0,0,0,0,0
1082,"State Farm Insurance Cos.",APJ,SMB,Finance,2021-02-01,0,0,0,0,0
1082,"State Farm Insurance Cos.",EMEA,Strategic,Finance,2021-02-01,0,0,0,0,0
1082,"State Farm Insurance Cos.",AMER,Enterprise,Finance,2021-02-01,0,0,0,0,0
1083,Glencore,APJ,Enterprise,Misc,2021-02-01,0,0,0,0,0
1083,Glencore,APJ,SMB,Misc,2021-02-01,0,0,0,0,0
1083,Glencore,AMER,Enterprise,Misc,2021-02-01,0,0,0,0,0
1083,Glencore,EMEA,Enterprise,Misc,2021-02-01,0,0,0,0,0
1083,Glencore,AMER,Strategic,Misc,2021-02-01,0,0,0,0,0
1083,Glencore,EMEA,SMB,Misc,2021-02-01,0,0,0,0,0
1083,Glencore,EMEA,Strategic,Misc,2021-02-01,0,0,0,0,0
1083,Glencore,AMER,SMB,Misc,2021-02-01,0,0,0,0,0
1084,Sysco,APJ,SMB,"Consumer Products",2021-02-01,0,0,0,0,0
1084,Sysco,EMEA,SMB,"Consumer Products",2021-02-01,0,0,0,0,0
1084,Sysco,AMER,SMB,"Consumer Products",2021-02-01,0,0,0,0,0
1084,Sysco,EMEA,Enterprise,"Consumer Products",2021-02-01,0,0,0,0,0
1084,Sysco,AMER,Enterprise,"Consumer Products",2021-02-01,0,0,0,0,0
1084,Sysco,EMEA,Strategic,"Consumer Products",2021-02-01,0,0,0,0,0
1084,Sysco,APJ,Enterprise,"Consumer Products",2021-02-01,0,0,0,0,0
1084,Sysco,AMER,Strategic,"Consumer Products",2021-02-01,0,0,0,0,0
1085,Target,AMER,SMB,Retail,2021-02-01,0,0,0,0,0
1085,Target,EMEA,SMB,Retail,2021-02-01,0,0,0,0,0
1085,Target,EMEA,Strategic,Retail,2021-02-01,0,0,0,0,0
1085,Target,AMER,Strategic,Retail,2021-02-01,0,0,0,0,0
1085,Target,APJ,SMB,Retail,2021-02-01,0,0,0,0,0
1085,Target,APJ,Strategic,Retail,2021-02-01,0,0,0,0,0
1086,Huawei,EMEA,SMB,Tech,2021-02-01,0,0,0,0,0
1086,Huawei,AMER,Strategic,Tech,2021-02-01,0,0,0,0,0
1086,Huawei,EMEA,Strategic,Tech,2021-02-01,0,0,0,0,0
1086,Huawei,APJ,Strategic,Tech,2021-02-01,0,0,0,0,0
1086,Huawei,EMEA,Enterprise,Tech,2021-02-01,0,0,0,0,0
1086,Huawei,AMER,Enterprise,Tech,2021-02-01,0,0,0,0,0
1086,Huawei,AMER,SMB,Tech,2021-02-01,0,0,0,0,0
1086,Huawei,APJ,Enterprise,Tech,2021-02-01,0,0,0,0,0
1087,"Toyota Motor",APJ,Strategic,Manufacturing,2021-02-01,20.8,20.8,0,0,0
1087,"Toyota Motor",AMER,SMB,Manufacturing,2021-02-01,0,0,0,0,20.8
1087,"Toyota Motor",APJ,SMB,Manufacturing,2021-02-01,0,0,0,0,0
1087,"Toyota Motor",EMEA,SMB,Manufacturing,2021-02-01,0,0,0,0,0
1087,"Toyota Motor",AMER,Enterprise,Manufacturing,2021-02-01,0,0,0,0,0
1087,"Toyota Motor",EMEA,Strategic,Manufacturing,2021-02-01,0,0,0,0,0
1087,"Toyota Motor",EMEA,Enterprise,Manufacturing,2021-02-01,0,0,0,0,0
1088,"Tyson Foods",AMER,SMB,"Consumer Products",2021-02-01,0,0,0,0,0
1088,"Tyson Foods",AMER,Strategic,"Consumer Products",2021-02-01,5.28,5.28,0,0,0
1088,"Tyson Foods",APJ,SMB,"Consumer Products",2021-02-01,692.214,0,686.934,0,0
1088,"Tyson Foods",APJ,Strategic,"Consumer Products",2021-02-01,0,0,0,0,692.214
1088,"Tyson Foods",EMEA,SMB,"Consumer Products",2021-02-01,0,0,0,0,0
1088,"Tyson Foods",EMEA,Strategic,"Consumer Products",2021-02-01,0,0,0,0,0
1089,Nestle,APJ,SMB,"Consumer Products",2021-02-01,0,0,0,0,0
1089,Nestle,EMEA,Strategic,"Consumer Products",2021-02-01,0,0,0,0,0
1089,Nestle,AMER,Enterprise,"Consumer Products",2021-02-01,0,0,0,0,0
1089,Nestle,AMER,SMB,"Consumer Products",2021-02-01,0,0,0,0,0
1089,Nestle,APJ,Enterprise,"Consumer Products",2021-02-01,0,0,0,0,0
1089,Nestle,AMER,Strategic,"Consumer Products",2021-02-01,0,0,0,0,0
1089,Nestle,EMEA,SMB,"Consumer Products",2021-02-01,0,0,0,0,0
1089,Nestle,EMEA,Enterprise,"Consumer Products",2021-02-01,0,0,0,0,0
1089,Nestle,APJ,Strategic,"Consumer Products",2021-02-01,0,0,0,0,0
1090,"United Parcel Service",AMER,Enterprise,Transportation,2021-02-01,0,0,0,0,0
1090,"United Parcel Service",EMEA,SMB,Transportation,2021-02-01,551.264,551.264,0,0,0
1090,"United Parcel Service",AMER,Strategic,Transportation,2021-02-01,0,0,0,0,551.264
1090,"United Parcel Service",AMER,SMB,Transportation,2021-02-01,0,0,0,0,0
1090,"United Parcel Service",APJ,Enterprise,Transportation,2021-02-01,0,0,0,0,0
1090,"United Parcel Service",EMEA,Enterprise,Transportation,2021-02-01,0,0,0,0,0
1090,"United Parcel Service",APJ,SMB,Transportation,2021-02-01,0,0,0,0,0
1090,"United Parcel Service",APJ,Strategic,Transportation,2021-02-01,80.88,80.88,0,0,0
1090,"United Parcel Service",EMEA,Strategic,Transportation,2021-02-01,0,0,0,0,80.88
1091,Panasonic,EMEA,SMB,Tech,2021-02-01,0,0,0,0,0
1091,Panasonic,AMER,Strategic,Tech,2021-02-01,0,0,0,0,0
1091,Panasonic,EMEA,Strategic,Tech,2021-02-01,0,0,0,0,0
1091,Panasonic,APJ,Enterprise,Tech,2021-02-01,0,0,0,0,0
1091,Panasonic,APJ,Strategic,Tech,2021-02-01,0,0,0,0,0
1091,Panasonic,EMEA,Enterprise,Tech,2021-02-01,0,0,0,0,0
1091,Panasonic,AMER,SMB,Tech,2021-02-01,0,0,0,0,0
1091,Panasonic,AMER,Enterprise,Tech,2021-02-01,0,0,0,0,0
1091,Panasonic,APJ,SMB,Tech,2021-02-01,0,0,0,0,0
1092,"UnitedHealth Group",APJ,SMB,Healthcare,2021-02-01,0,0,0,0,0
1092,"UnitedHealth Group",EMEA,Strategic,Healthcare,2021-02-01,0,0,0,0,0
1092,"UnitedHealth Group",EMEA,SMB,Healthcare,2021-02-01,0,0,0,0,0
1092,"UnitedHealth Group",AMER,Enterprise,Healthcare,2021-02-01,0,0,0,0,0
1092,"UnitedHealth Group",AMER,SMB,Healthcare,2021-02-01,0,0,0,0,0
1092,"UnitedHealth Group",EMEA,Enterprise,Healthcare,2021-02-01,0,0,0,0,0
1092,"UnitedHealth Group",APJ,Strategic,Healthcare,2021-02-01,0,0,0,0,0
1092,"UnitedHealth Group",APJ,Enterprise,Healthcare,2021-02-01,0,0,0,0,0
1092,"UnitedHealth Group",AMER,Strategic,Healthcare,2021-02-01,0,0,0,0,0
1093,"Valero Energy",AMER,Enterprise,Energy,2021-02-01,0,0,0,0,0
1093,"Valero Energy",EMEA,Strategic,Energy,2021-02-01,0,0,0,0,0
1093,"Valero Energy",AMER,Strategic,Energy,2021-02-01,0,0,0,0,0
1093,"Valero Energy",EMEA,SMB,Energy,2021-02-01,0,0,0,0,0
1093,"Valero Energy",AMER,SMB,Energy,2021-02-01,0,0,0,0,0
1093,"Valero Energy",APJ,SMB,Energy,2021-02-01,0,0,0,0,0
1093,"Valero Energy",EMEA,Enterprise,Energy,2021-02-01,0,0,0,0,0
1093,"Valero Energy",APJ,Strategic,Energy,2021-02-01,0,0,0,0,0
1093,"Valero Energy",APJ,Enterprise,Energy,2021-02-01,0,0,0,0,0
1094,"Verizon Communications",EMEA,SMB,Communications,2021-02-01,0,0,0,0,0
1094,"Verizon Communications",EMEA,Strategic,Communications,2021-02-01,0,0,0,0,0
1094,"Verizon Communications",AMER,Strategic,Communications,2021-02-01,0,0,0,0,0
1094,"Verizon Communications",APJ,SMB,Communications,2021-02-01,0,0,0,0,0
1094,"Verizon Communications",AMER,SMB,Communications,2021-02-01,0,0,0,0,0
1094,"Verizon Communications",APJ,Strategic,Communications,2021-02-01,0,0,0,0,0
1095,Walgreens,EMEA,SMB,Retail,2021-02-01,0,0,0,0,0
1095,Walgreens,AMER,Strategic,Retail,2021-02-01,0,0,0,0,0
1095,Walgreens,EMEA,Strategic,Retail,2021-02-01,0,0,0,0,0
1095,Walgreens,EMEA,Enterprise,Retail,2021-02-01,0,0,0,0,0
1095,Walgreens,AMER,SMB,Retail,2021-02-01,0,0,0,0,0
1095,Walgreens,APJ,Enterprise,Retail,2021-02-01,0,0,0,0,0
1095,Walgreens,APJ,Strategic,Retail,2021-02-01,0,0,0,0,0
1095,Walgreens,APJ,SMB,Retail,2021-02-01,0,0,0,0,0
1096,Walmart,AMER,SMB,Retail,2021-02-01,0,0,0,0,0
1096,Walmart,AMER,Enterprise,Retail,2021-02-01,0,0,0,0,0
1096,Walmart,EMEA,SMB,Retail,2021-02-01,0,0,0,0,0
1096,Walmart,APJ,SMB,Retail,2021-02-01,0,0,0,0,0
1096,Walmart,EMEA,Strategic,Retail,2021-02-01,0,0,0,0,0
1096,Walmart,AMER,Strategic,Retail,2021-02-01,0,0,0,0,0
1096,Walmart,EMEA,Enterprise,Retail,2021-02-01,0,0,0,0,0
1096,Walmart,APJ,Strategic,Retail,2021-02-01,0,0,0,0,0
1097,"Walt Disney",AMER,SMB,Communications,2021-02-01,0,0,0,0,0
1097,"Walt Disney",EMEA,Strategic,Communications,2021-02-01,0,0,0,0,0
1097,"Walt Disney",APJ,Strategic,Communications,2021-02-01,0,0,0,0,0
1097,"Walt Disney",APJ,SMB,Communications,2021-02-01,0,0,0,0,0
1097,"Walt Disney",APJ,Enterprise,Communications,2021-02-01,0,0,0,0,0
1097,"Walt Disney",AMER,Strategic,Communications,2021-02-01,0,0,0,0,0
1097,"Walt Disney",EMEA,SMB,Communications,2021-02-01,0,0,0,0,0
1097,"Walt Disney",EMEA,Enterprise,Communications,2021-02-01,0,0,0,0,0
1097,"Walt Disney",AMER,Enterprise,Communications,2021-02-01,0,0,0,0,0
1098,"Nissan Motor",APJ,SMB,Transportation,2021-02-01,0,0,0,0,0
1098,"Nissan Motor",EMEA,Enterprise,Transportation,2021-02-01,0,0,0,0,0
1098,"Nissan Motor",APJ,Strategic,Transportation,2021-02-01,0,0,0,0,0
1098,"Nissan Motor",EMEA,SMB,Transportation,2021-02-01,0,0,0,0,0
1098,"Nissan Motor",AMER,Strategic,Transportation,2021-02-01,0,0,0,0,0
1098,"Nissan Motor",APJ,Enterprise,Transportation,2021-02-01,0,0,0,0,0
1098,"Nissan Motor",AMER,SMB,Transportation,2021-02-01,0,0,0,0,0
1098,"Nissan Motor",AMER,Enterprise,Transportation,2021-02-01,0,0,0,0,0
1098,"Nissan Motor",EMEA,Strategic,Transportation,2021-02-01,0,0,0,0,0
1099,"Wells Fargo",APJ,SMB,Finance,2021-02-01,0,0,0,0,0
1099,"Wells Fargo",EMEA,Strategic,Finance,2021-02-01,0,0,0,0,0
1099,"Wells Fargo",AMER,SMB,Finance,2021-02-01,0,0,0,0,0
1099,"Wells Fargo",EMEA,SMB,Finance,2021-02-01,0,0,0,0,0
1099,"Wells Fargo",EMEA,Enterprise,Finance,2021-02-01,0,0,0,0,0
1099,"Wells Fargo",APJ,Strategic,Finance,2021-02-01,0,0,0,0,0
1099,"Wells Fargo",AMER,Strategic,Finance,2021-02-01,0,0,0,0,0
1099,"Wells Fargo",APJ,Enterprise,Finance,2021-02-01,0,0,0,0,0
1100,"Trafigura Group",EMEA,Strategic,Finance,2021-02-01,0,0,0,0,0
1100,"Trafigura Group",AMER,Enterprise,Finance,2021-02-01,0,0,0,0,0
1100,"Trafigura Group",APJ,SMB,Finance,2021-02-01,0,0,0,0,0
1100,"Trafigura Group",AMER,SMB,Finance,2021-02-01,0,0,0,0,0
1100,"Trafigura Group",APJ,Enterprise,Finance,2021-02-01,0,0,0,0,0
1100,"Trafigura Group",EMEA,Enterprise,Finance,2021-02-01,0,0,0,0,0
1100,"Trafigura Group",EMEA,SMB,Finance,2021-02-01,0,0,0,0,0
1100,"Trafigura Group",AMER,Strategic,Finance,2021-02-01,0,0,0,0,0
1100,"Trafigura Group",APJ,Strategic,Finance,2021-02-01,0,0,0,0,0
1101,"Banco Santander",AMER,SMB,Finance,2021-02-01,0,0,0,0,0
1101,"Banco Santander",AMER,Enterprise,Finance,2021-02-01,0,0,0,0,0
1101,"Banco Santander",EMEA,SMB,Finance,2021-02-01,0,0,0,0,0
1101,"Banco Santander",EMEA,Strategic,Finance,2021-02-01,0,0,0,0,0
1101,"Banco Santander",EMEA,Enterprise,Finance,2021-02-01,0,0,0,0,0
1101,"Banco Santander",AMER,Strategic,Finance,2021-02-01,0,0,0,0,0
1101,"Banco Santander",APJ,Enterprise,Finance,2021-02-01,0,0,0,0,0
1101,"Banco Santander",APJ,SMB,Finance,2021-02-01,0,0,0,0,0
1001,"Abbott Laboratories",AMER,Enterprise,Healthcare,2021-03-01,0,0,0,0,0
1001,"Abbott Laboratories",EMEA,Strategic,Healthcare,2021-03-01,0,0,0,0,0
1001,"Abbott Laboratories",AMER,Strategic,Healthcare,2021-03-01,0,0,0,0,0
1001,"Abbott Laboratories",EMEA,SMB,Healthcare,2021-03-01,0,0,0,0,0
1001,"Abbott Laboratories",APJ,SMB,Healthcare,2021-03-01,0,0,0,0,0
1001,"Abbott Laboratories",AMER,SMB,Healthcare,2021-03-01,105.688,105.688,0,0,0
1001,"Abbott Laboratories",APJ,Enterprise,Healthcare,2021-03-01,0,0,0,0,105.688
1001,"Abbott Laboratories",EMEA,Enterprise,Healthcare,2021-03-01,0,0,0,0,0
1002,Aetna,APJ,SMB,Healthcare,2021-03-01,0,0,0,0,0
1002,Aetna,AMER,SMB,Healthcare,2021-03-01,0,0,0,0,0
1002,Aetna,EMEA,SMB,Healthcare,2021-03-01,0,0,0,0,0
1002,Aetna,AMER,Strategic,Healthcare,2021-03-01,0,0,0,0,0
1002,Aetna,APJ,Strategic,Healthcare,2021-03-01,0,0,0,0,0
1002,Aetna,EMEA,Strategic,Healthcare,2021-03-01,0,0,0,0,0
1003,Allstate,APJ,SMB,Finance,2021-03-01,0,0,0,0,0
1003,Allstate,AMER,SMB,Finance,2021-03-01,0,0,0,0,0
1003,Allstate,EMEA,SMB,Finance,2021-03-01,0,0,0,0,0
1003,Allstate,EMEA,Strategic,Finance,2021-03-01,0,0,0,0,0
1003,Allstate,AMER,Strategic,Finance,2021-03-01,0,0,0,0,0
1003,Allstate,AMER,Enterprise,Finance,2021-03-01,0,0,0,0,0
1003,Allstate,APJ,Strategic,Finance,2021-03-01,0,0,0,0,0
1003,Allstate,APJ,Enterprise,Finance,2021-03-01,0,0,0,0,0
1003,Allstate,EMEA,Enterprise,Finance,2021-03-01,0,0,0,0,0
1004,Amazon,AMER,SMB,Tech,2021-03-01,0,0,0,0,0
1004,Amazon,APJ,SMB,Tech,2021-03-01,0,0,0,0,0
1004,Amazon,EMEA,Strategic,Tech,2021-03-01,0,0,0,0,0
1004,Amazon,APJ,Strategic,Tech,2021-03-01,0,0,0,0,0
1004,Amazon,EMEA,SMB,Tech,2021-03-01,0,0,0,0,0
1004,Amazon,AMER,Strategic,Tech,2021-03-01,0,0,0,0,0
1005,"American Express",AMER,SMB,Finance,2021-03-01,0,0,0,0,0
1005,"American Express",EMEA,Strategic,Finance,2021-03-01,0,0,0,0,0
1005,"American Express",AMER,Strategic,Finance,2021-03-01,0,0,0,0,0
1005,"American Express",EMEA,SMB,Finance,2021-03-01,0,0,0,0,0
1005,"American Express",APJ,Strategic,Finance,2021-03-01,0,0,0,0,0
1005,"American Express",APJ,SMB,Finance,2021-03-01,0,0,0,0,0
1006,Aviva,EMEA,SMB,Finance,2021-03-01,0,0,0,0,0
1006,Aviva,AMER,SMB,Finance,2021-03-01,0,0,0,0,0
1006,Aviva,AMER,Strategic,Finance,2021-03-01,0,0,0,0,0
1006,Aviva,EMEA,Strategic,Finance,2021-03-01,74.352,74.352,0,0,0
1006,Aviva,APJ,SMB,Finance,2021-03-01,0,0,0,0,74.352
1007,AmerisourceBergen,APJ,Enterprise,Healthcare,2021-03-01,0,0,0,0,0
1007,AmerisourceBergen,APJ,Strategic,Healthcare,2021-03-01,0,0,0,0,0
1007,AmerisourceBergen,APJ,SMB,Healthcare,2021-03-01,0,0,0,0,0
1007,AmerisourceBergen,AMER,SMB,Healthcare,2021-03-01,1555.244,1555.244,0,0,0
1007,AmerisourceBergen,EMEA,SMB,Healthcare,2021-03-01,0,0,0,0,1555.244
1007,AmerisourceBergen,EMEA,Enterprise,Healthcare,2021-03-01,0,0,0,0,0
