Customer ID,Customer,order_month,Region,Segment,Industry,Product,Sales
1061,Marathon Petroleum,2022-07-01,EMEA,Strategic,Energy,ContactMatcher,1.872
1061,Marathon Petroleum,2022-07-01,EMEA,Strategic,Energy,FinanceHub,854.352
1061,Marathon Petroleum,2022-07-01,EMEA,Strategic,Energy,Marketing Suite - Gold,593.568
1061,Marathon Petroleum,2022-07-01,EMEA,Strategic,Energy,Marketing Suite - Gold,338.04
1036,FedEx,2023-08-01,EMEA,SMB,Transportation,Site Analytics,271.96
1058,Pemex,2022-07-01,EMEA,Strategic,Energy,Marketing Suite - Gold,11.21
1058,Pemex,2022-07-01,EMEA,Strategic,Energy,ContactMatcher,9.144
1058,Pemex,2022-07-01,EMEA,Strategic,Energy,Storage,14.07
1058,Pemex,2022-07-01,EMEA,Strategic,Energy,ChatBot Plugin,41.86
1058,Pemex,2022-07-01,EMEA,Strategic,Energy,ContactMatcher,8.544
1058,Pemex,2022-07-01,EMEA,Strategic,Energy,Marketing Suite,579.136
1014,Boeing,2023-09-01,EMEA,Strategic,Manufacturing,FinanceHub,141.372
1014,Boeing,2023-09-01,EMEA,Strategic,Manufacturing,ContactMatcher,3.036
1014,Boeing,2023-09-01,EMEA,Strategic,Manufacturing,ContactMatcher,4.503
1014,Boeing,2023-09-01,EMEA,Strategic,Manufacturing,ChatBot Plugin,4.672
1014,Boeing,2023-09-01,EMEA,Strategic,Manufacturing,Data Smasher,95.88
1014,Boeing,2023-09-01,EMEA,Strategic,Manufacturing,SaaS Connector Pack,17.024
1014,Boeing,2023-09-01,EMEA,Strategic,Manufacturing,Data Smasher,258.696
1014,Boeing,2023-09-01,EMEA,Strategic,Manufacturing,Site Analytics,1931.958
1019,Cisco Systems,2020-07-01,AMER,Enterprise,Tech,Marketing Suite - Gold,249.75
1019,Cisco Systems,2020-07-01,AMER,Enterprise,Tech,Site Analytics,255.936
1098,Nissan Motor,2022-12-01,EMEA,SMB,Transportation,SaaS Connector Pack,113.79
1098,Nissan Motor,2022-12-01,EMEA,SMB,Transportation,Data Smasher,78.15
1098,Nissan Motor,2022-12-01,EMEA,SMB,Transportation,ContactMatcher,1.728
1098,Nissan Motor,2022-12-01,EMEA,SMB,Transportation,Support,40.56
1098,Nissan Motor,2022-12-01,EMEA,SMB,Transportation,Marketing Suite - Gold,182.94
1098,Nissan Motor,2022-12-01,EMEA,SMB,Transportation,Marketing Suite - Gold,193.86
1046,Volkswagen,2023-11-01,AMER,SMB,Manufacturing,SaaS Connector Pack - Gold,15.28
1046,Volkswagen,2023-11-01,AMER,SMB,Manufacturing,SaaS Connector Pack,8.73
1046,Volkswagen,2023-11-01,AMER,SMB,Manufacturing,ChatBot Plugin,5.68
1009,Ford Motor,2021-10-01,EMEA,SMB,Manufacturing,ChatBot Plugin,2.78
1009,Ford Motor,2021-10-01,EMEA,SMB,Manufacturing,SaaS Connector Pack - Gold,79.96
1074,Pfizer,2022-05-01,AMER,Strategic,Healthcare,Alchemy,839.988
1060,Lowes,2022-10-01,EMEA,SMB,Retail,SaaS Connector Pack,47.952
1060,Lowes,2022-10-01,EMEA,SMB,Retail,ContactMatcher,37.425
1060,Lowes,2022-10-01,EMEA,SMB,Retail,SaaS Connector Pack,63.968
1060,Lowes,2022-10-01,EMEA,SMB,Retail,SaaS Connector Pack,165.048
1051,Intel,2020-08-01,AMER,SMB,Tech,SaaS Connector Pack,12.35
1051,Intel,2020-08-01,AMER,SMB,Tech,ChatBot Plugin,40.97
1051,Intel,2020-08-01,AMER,SMB,Tech,Storage,22.96
1035,Fannie Mae,2022-08-01,EMEA,Enterprise,Finance,Site Analytics,22.0
1060,Lowes,2022-02-01,EMEA,SMB,Retail,ContactMatcher,398.352
1060,Lowes,2022-02-01,EMEA,SMB,Retail,Storage,8.72
1009,Ford Motor,2023-05-01,EMEA,SMB,Manufacturing,SaaS Connector Pack - Gold,48.69
1070,HSBC Holdings,2020-12-01,AMER,SMB,Finance,ContactMatcher,764.688
1070,HSBC Holdings,2020-12-01,AMER,SMB,Finance,ContactMatcher,3610.848
1070,HSBC Holdings,2020-12-01,AMER,SMB,Finance,Marketing Suite,254.9745
1011,Bank of America Corp.,2023-12-01,EMEA,SMB,Finance,ChatBot Plugin,38.82
1011,Bank of America Corp.,2023-12-01,EMEA,SMB,Finance,FinanceHub,1141.938
1011,Bank of America Corp.,2023-12-01,EMEA,SMB,Finance,OneView,1704.56
1011,Bank of America Corp.,2023-12-01,EMEA,SMB,Finance,ChatBot Plugin,3.2
1066,Microsoft,2021-07-01,EMEA,SMB,Tech,Site Analytics,1099.96
1081,Sprint Nextel,2023-03-01,EMEA,Enterprise,Communications,ChatBot Plugin,5.248
1081,Sprint Nextel,2023-03-01,EMEA,Enterprise,Communications,Site Analytics,35.91
1081,Sprint Nextel,2023-03-01,EMEA,Enterprise,Communications,SaaS Connector Pack,6.696
1081,Sprint Nextel,2023-03-01,EMEA,Enterprise,Communications,SaaS Connector Pack,43.872
1060,Lowes,2022-12-01,EMEA,Enterprise,Retail,ContactMatcher,27.882
1060,Lowes,2022-12-01,EMEA,Enterprise,Retail,Marketing Suite - Gold,540.048
1060,Lowes,2022-12-01,EMEA,Enterprise,Retail,Data Smasher,255.68
1065,BNP Paribas,2023-10-01,EMEA,SMB,Finance,Site Analytics,863.88
1028,Sony,2022-10-01,EMEA,Strategic,Tech,ContactMatcher,17.616
1065,BNP Paribas,2023-07-01,EMEA,SMB,Finance,ContactMatcher,17.472
1022,Comcast,2022-10-01,APJ,SMB,Communications,Site Analytics,69.9
1022,Comcast,2022-10-01,APJ,SMB,Communications,SaaS Connector Pack,41.85
1004,Amazon,2023-09-01,AMER,SMB,Tech,ChatBot Plugin,6.57
1032,Itochu,2020-12-01,AMER,Strategic,Finance,Marketing Suite - Gold,142.86
1032,Itochu,2020-12-01,AMER,Strategic,Finance,FinanceHub,292.272
1074,Pfizer,2023-09-01,EMEA,Strategic,Healthcare,SaaS Connector Pack,29.328
1081,Sprint Nextel,2023-06-01,EMEA,SMB,Communications,Support,12.48
1038,Cigna,2022-04-01,APJ,Strategic,Healthcare,Marketing Suite - Gold,102.336
1038,Cigna,2022-04-01,APJ,Strategic,Healthcare,OneView,48.792
1038,Cigna,2022-04-01,APJ,Strategic,Healthcare,ContactMatcher,44.848
1061,Marathon Petroleum,2022-05-01,APJ,SMB,Energy,Support,10.368
1061,Marathon Petroleum,2022-05-01,APJ,SMB,Energy,FinanceHub,388.43
1061,Marathon Petroleum,2022-05-01,APJ,SMB,Energy,Support,14.352
1061,Marathon Petroleum,2022-05-01,APJ,SMB,Energy,Data Smasher,63.992
1017,Chevron,2022-05-01,APJ,SMB,Energy,ChatBot Plugin,86.352
1042,Goldman Sachs Group,2020-09-01,EMEA,Strategic,Finance,Data Smasher,32.97
1042,Goldman Sachs Group,2020-09-01,EMEA,Strategic,Finance,Data Smasher,83.88
1100,Trafigura Group,2022-09-01,EMEA,SMB,Finance,Site Analytics,278.4
1017,Chevron,2023-04-01,EMEA,SMB,Energy,FinanceHub,15.12
1017,Chevron,2023-04-01,EMEA,SMB,Energy,ContactMatcher,17.43
1017,Chevron,2023-04-01,EMEA,SMB,Energy,Support,251.64
1061,Marathon Petroleum,2021-12-01,APJ,SMB,Energy,ContactMatcher,2.772
1072,Oracle,2022-06-01,EMEA,SMB,Tech,Marketing Suite - Gold,14.9
1036,FedEx,2021-07-01,EMEA,Enterprise,Transportation,ChatBot Plugin,15.48
1055,Johnson & Johnson,2022-11-01,EMEA,Strategic,Healthcare,SaaS Connector Pack,39.88
1055,Johnson & Johnson,2022-11-01,EMEA,Strategic,Healthcare,ContactMatcher,12.192
1055,Johnson & Johnson,2022-11-01,EMEA,Strategic,Healthcare,ChatBot Plugin,20.82
1064,Merck,2022-11-01,AMER,Enterprise,Healthcare,ContactMatcher,13.216
1064,Merck,2022-11-01,AMER,Enterprise,Healthcare,Support,32.4
1059,Tesco,2021-08-01,AMER,SMB,Retail,Support,32.94
1059,Tesco,2021-08-01,AMER,SMB,Retail,Support,114.2
1059,Tesco,2021-08-01,AMER,SMB,Retail,FinanceHub,3.08
1032,Itochu,2021-05-01,EMEA,SMB,Finance,OneView,845.728
1006,Aviva,2023-12-01,AMER,Strategic,Finance,ContactMatcher,13.904
1006,Aviva,2023-12-01,AMER,Strategic,Finance,ContactMatcher,20.72
1015,Samsung Electronics,2022-12-01,EMEA,Strategic,Tech,Site Analytics,114.95
1017,Chevron,2021-10-01,AMER,SMB,Energy,Marketing Suite - Gold,26.96
1081,Sprint Nextel,2022-12-01,EMEA,SMB,Communications,SaaS Connector Pack,572.76
1081,Sprint Nextel,2022-12-01,EMEA,SMB,Communications,SaaS Connector Pack,286.38
1014,Boeing,2021-09-01,EMEA,Enterprise,Manufacturing,Marketing Suite,61.96
1085,Target,2023-07-01,EMEA,SMB,Retail,SaaS Connector Pack,23.99
1085,Target,2023-07-01,EMEA,SMB,Retail,Site Analytics,287.97
1052,Daimler,2022-07-01,APJ,SMB,Transportation,Site Analytics,419.944
1060,Lowes,2022-06-01,AMER,SMB,Retail,Support,46.76
1060,Lowes,2022-06-01,AMER,SMB,Retail,ContactMatcher,17.712
1060,Lowes,2022-06-01,AMER,SMB,Retail,OneView,21.78
1060,Lowes,2022-06-01,AMER,SMB,Retail,Marketing Suite - Gold,161.94
1060,Lowes,2022-06-01,AMER,SMB,Retail,FinanceHub,161.568
1013,Enel,2022-12-01,APJ,SMB,Energy,FinanceHub,3.69
1013,Enel,2022-12-01,APJ,SMB,Energy,FinanceHub,122.12
1087,Toyota Motor,2022-09-01,AMER,SMB,Manufacturing,FinanceHub,155.372
1009,Ford Motor,2022-12-01,AMER,Strategic,Manufacturing,Support,38.88
1009,Ford Motor,2022-12-01,AMER,Strategic,Manufacturing,SaaS Connector Pack,183.84
1009,Ford Motor,2022-12-01,AMER,Strategic,Manufacturing,Support,579.3
1007,AmerisourceBergen,2023-12-01,EMEA,SMB,Healthcare,Data Smasher,14.2
1079,Safeway,2020-07-01,EMEA,Strategic,Retail,Site Analytics,575.92
1079,Safeway,2020-07-01,EMEA,Strategic,Retail,ContactMatcher,5.184
1049,Humana,2023-02-01,AMER,SMB,Healthcare,ContactMatcher,5.229
1049,Humana,2023-02-01,AMER,SMB,Healthcare,Marketing Suite - Gold,285.552
1021,Coca-Cola,2023-03-01,EMEA,SMB,Consumer Products,OneView,72.8
1028,Sony,2023-10-01,EMEA,SMB,Tech,Support,10.816
1004,Amazon,2020-09-01,APJ,Strategic,Tech,Marketing Suite - Gold,46.26
1055,Johnson & Johnson,2020-05-01,APJ,SMB,Healthcare,ContactMatcher,17.46
1036,FedEx,2021-06-01,EMEA,Enterprise,Transportation,SaaS Connector Pack,51.072
1039,BMW,2022-03-01,EMEA,Strategic,Manufacturing,Support,11.34
1071,News Corp.,2023-10-01,AMER,Enterprise,Misc,ChatBot Plugin,87.92
1086,Huawei,2022-05-01,AMER,SMB,Tech,SaaS Connector Pack,37.05
1031,Royal Dutch Shell,2023-06-01,AMER,Enterprise,Energy,Site Analytics,2.97
1031,Royal Dutch Shell,2023-06-01,AMER,Enterprise,Energy,Marketing Suite - Gold,27.44
1062,Engie,2020-02-01,APJ,SMB,Energy,ContactMatcher,1.08
1062,Engie,2020-02-01,APJ,SMB,Energy,OneView,7.96
1074,Pfizer,2020-05-01,AMER,Enterprise,Healthcare,ContactMatcher,140.736
1098,Nissan Motor,2022-05-01,EMEA,SMB,Transportation,Marketing Suite - Gold,552.56
1078,Prudential Financial,2023-04-01,AMER,SMB,Finance,SaaS Connector Pack,25.11
1017,Chevron,2023-04-01,EMEA,SMB,Energy,SaaS Connector Pack,29.78
1017,Chevron,2023-04-01,EMEA,SMB,Energy,Site Analytics,677.58
1017,Chevron,2023-04-01,EMEA,SMB,Energy,Support,75.04
1016,Caterpillar,2023-01-01,EMEA,Strategic,Manufacturing,Big Ol Database,695.7
1016,Caterpillar,2023-01-01,EMEA,Strategic,Manufacturing,ContactMatcher,15.66
1016,Caterpillar,2023-01-01,EMEA,Strategic,Manufacturing,ContactMatcher,28.854
1068,Morgan Stanley,2021-05-01,EMEA,SMB,Finance,ChatBot Plugin,47.82
1068,Morgan Stanley,2021-05-01,EMEA,SMB,Finance,FinanceHub,13.05
1029,Anthem,2020-03-01,EMEA,SMB,Healthcare,OneView,93.78
1029,Anthem,2020-03-01,EMEA,SMB,Healthcare,Support,47.18
1029,Anthem,2020-03-01,EMEA,SMB,Healthcare,ChatBot Plugin,19.68
1029,Anthem,2020-03-01,EMEA,SMB,Healthcare,ContactMatcher,53.4
1029,Anthem,2020-03-01,EMEA,SMB,Healthcare,ContactMatcher,35.88
1067,Mondelez International,2020-10-01,APJ,SMB,Consumer Products,FinanceHub,258.279
1016,Caterpillar,2022-03-01,EMEA,Strategic,Manufacturing,Marketing Suite - Gold,31.4
1084,Sysco,2023-05-01,AMER,Strategic,Consumer Products,Site Analytics,183.96
1084,Sysco,2023-05-01,AMER,Strategic,Consumer Products,Support,17.61
1084,Sysco,2023-05-01,AMER,Strategic,Consumer Products,ContactMatcher,300.904
1081,Sprint Nextel,2020-07-01,APJ,SMB,Communications,Marketing Suite - Gold,220.776
1081,Sprint Nextel,2020-07-01,APJ,SMB,Communications,Marketing Suite - Gold,281.424
1030,Airbus,2022-05-01,EMEA,SMB,Manufacturing,Support,79.14
1021,Coca-Cola,2023-04-01,APJ,SMB,Consumer Products,SaaS Connector Pack,1.988
1087,Toyota Motor,2020-09-01,AMER,SMB,Manufacturing,FinanceHub,145.568
1065,BNP Paribas,2023-10-01,EMEA,Strategic,Finance,ChatBot Plugin,123.256
1065,BNP Paribas,2023-10-01,EMEA,Strategic,Finance,Support,23.68
1065,BNP Paribas,2023-10-01,EMEA,Strategic,Finance,Site Analytics,309.576
1018,Petrobras,2023-11-01,AMER,Strategic,Energy,ContactMatcher,38.388
1018,Petrobras,2023-11-01,AMER,Strategic,Energy,Big Ol Database,95.994
1018,Petrobras,2023-11-01,AMER,Strategic,Energy,Data Smasher,239.952
1018,Petrobras,2023-11-01,AMER,Strategic,Energy,Site Analytics,201.584
1018,Petrobras,2023-11-01,AMER,Strategic,Energy,FinanceHub,899.136
1082,State Farm Insurance Cos.,2023-07-01,AMER,Enterprise,Finance,SaaS Connector Pack,145.9
1098,Nissan Motor,2021-12-01,EMEA,SMB,Transportation,Marketing Suite,590.058
1098,Nissan Motor,2021-12-01,EMEA,SMB,Transportation,ChatBot Plugin,14.04
1023,China National Petroleum,2023-03-01,APJ,Enterprise,Energy,Data Smasher,49.08
1067,Mondelez International,2020-04-01,AMER,SMB,Consumer Products,FinanceHub,29.6
1067,Mondelez International,2020-04-01,AMER,SMB,Consumer Products,ContactMatcher,17.088
1077,Procter & Gamble,2021-09-01,EMEA,SMB,Consumer Products,ContactMatcher,912.75
1090,United Parcel Service,2020-08-01,EMEA,SMB,Transportation,OneView,1089.75
1090,United Parcel Service,2020-08-01,EMEA,SMB,Transportation,Support,447.84
1090,United Parcel Service,2020-08-01,EMEA,SMB,Transportation,ChatBot Plugin,16.4
1090,United Parcel Service,2020-08-01,EMEA,SMB,Transportation,Site Analytics,399.96
1090,United Parcel Service,2020-08-01,EMEA,SMB,Transportation,Marketing Suite - Gold,158.9
1090,United Parcel Service,2020-08-01,EMEA,SMB,Transportation,ContactMatcher,13.184
1086,Huawei,2022-09-01,APJ,Enterprise,Tech,SaaS Connector Pack,83.952
1050,Mitsubishi,2022-02-01,EMEA,Enterprise,Manufacturing,Marketing Suite - Gold,80.98
1050,Mitsubishi,2022-02-01,EMEA,Enterprise,Manufacturing,Support,348.84
1050,Mitsubishi,2022-02-01,EMEA,Enterprise,Manufacturing,Storage,9.45
1050,Mitsubishi,2022-02-01,EMEA,Enterprise,Manufacturing,SaaS Connector Pack,18.84
1050,Mitsubishi,2022-02-01,EMEA,Enterprise,Manufacturing,Marketing Suite,239.98
1050,Mitsubishi,2022-02-01,EMEA,Enterprise,Manufacturing,SaaS Connector Pack - Gold,167.96
1050,Mitsubishi,2022-02-01,EMEA,Enterprise,Manufacturing,Site Analytics,104.85
1050,Mitsubishi,2022-02-01,EMEA,Enterprise,Manufacturing,Site Analytics,484.83
1050,Mitsubishi,2022-02-01,EMEA,Enterprise,Manufacturing,Support,122.97
1050,Mitsubishi,2022-02-01,EMEA,Enterprise,Manufacturing,Marketing Suite - Gold,154.44
1050,Mitsubishi,2022-02-01,EMEA,Enterprise,Manufacturing,Support,342.37
1011,Bank of America Corp.,2023-07-01,EMEA,Strategic,Finance,ChatBot Plugin,9.552
1070,HSBC Holdings,2023-10-01,APJ,Strategic,Finance,ContactMatcher,652.45
1070,HSBC Holdings,2023-10-01,APJ,Strategic,Finance,ContactMatcher,66.645
1030,Airbus,2022-11-01,EMEA,SMB,Manufacturing,ContactMatcher,17.216
1030,Airbus,2022-11-01,EMEA,SMB,Manufacturing,Support,11.56
1030,Airbus,2022-11-01,EMEA,SMB,Manufacturing,Data Smasher,88.4
1030,Airbus,2022-11-01,EMEA,SMB,Manufacturing,Support,6.48
1097,Walt Disney,2022-11-01,EMEA,Enterprise,Communications,Site Analytics,21.8
1097,Walt Disney,2022-11-01,EMEA,Enterprise,Communications,SaaS Connector Pack - Gold,251.79
1035,Fannie Mae,2022-04-01,AMER,Enterprise,Finance,ContactMatcher,205.176
1035,Fannie Mae,2022-04-01,AMER,Enterprise,Finance,Support,419.4
1039,BMW,2020-04-01,EMEA,Enterprise,Manufacturing,Support,10.304
1039,BMW,2020-04-01,EMEA,Enterprise,Manufacturing,ContactMatcher,154.764
1039,BMW,2020-04-01,EMEA,Enterprise,Manufacturing,Data Smasher,116.784
1035,Fannie Mae,2022-09-01,EMEA,SMB,Finance,ChatBot Plugin,75.48
1035,Fannie Mae,2022-09-01,EMEA,SMB,Finance,SaaS Connector Pack,39.98
1093,Valero Energy,2022-09-01,AMER,SMB,Energy,ContactMatcher,393.165
1082,State Farm Insurance Cos.,2023-11-01,APJ,Enterprise,Finance,FinanceHub,23.68
1041,General Motors,2022-07-01,EMEA,Strategic,Manufacturing,FinanceHub,408.006
1041,General Motors,2022-07-01,EMEA,Strategic,Manufacturing,SaaS Connector Pack,165.28
1005,American Express,2020-06-01,EMEA,SMB,Finance,ContactMatcher,334.768
1020,Citigroup,2023-01-01,AMER,Enterprise,Finance,Data Smasher,239.97
1020,Citigroup,2023-01-01,AMER,Enterprise,Finance,SaaS Connector Pack,37.74
1044,Lukoil,2021-09-01,APJ,Strategic,Energy,Site Analytics,946.344
1044,Lukoil,2021-09-01,APJ,Strategic,Energy,Data Smasher,151.2
1044,Lukoil,2021-09-01,APJ,Strategic,Energy,SaaS Connector Pack,4.928
1001,Abbott Laboratories,2021-09-01,AMER,Strategic,Healthcare,Support,86.272
1001,Abbott Laboratories,2021-09-01,AMER,Strategic,Healthcare,ContactMatcher,72.588
1001,Abbott Laboratories,2021-09-01,AMER,Strategic,Healthcare,OneView,60.672
1001,Abbott Laboratories,2021-09-01,AMER,Strategic,Healthcare,ContactMatcher,77.031
1001,Abbott Laboratories,2021-09-01,AMER,Strategic,Healthcare,Marketing Suite - Gold,119.904
1001,Abbott Laboratories,2021-09-01,AMER,Strategic,Healthcare,Site Analytics,263.96
1001,Abbott Laboratories,2021-09-01,AMER,Strategic,Healthcare,Marketing Suite - Gold,363.648
1077,Procter & Gamble,2021-10-01,AMER,Strategic,Consumer Products,ContactMatcher,9.728
1077,Procter & Gamble,2021-10-01,AMER,Strategic,Consumer Products,SaaS Connector Pack - Gold,14.75
1077,Procter & Gamble,2021-10-01,AMER,Strategic,Consumer Products,ContactMatcher,29.8
1077,Procter & Gamble,2021-10-01,AMER,Strategic,Consumer Products,FinanceHub,427.42
1072,Oracle,2023-11-01,AMER,SMB,Tech,Site Analytics,220.752
1066,Microsoft,2020-12-01,EMEA,SMB,Tech,ContactMatcher,152.76
1066,Microsoft,2020-12-01,EMEA,SMB,Tech,Support,7.27
1066,Microsoft,2020-12-01,EMEA,SMB,Tech,FinanceHub,1819.86
1080,Allianz,2022-12-01,AMER,SMB,Finance,Support,33.9
1092,UnitedHealth Group,2023-06-01,AMER,SMB,Healthcare,Support,31.104
1092,UnitedHealth Group,2023-06-01,AMER,SMB,Healthcare,ChatBot Plugin,5.248
1072,Oracle,2021-10-01,APJ,SMB,Tech,Data Smasher,263.88
1072,Oracle,2021-10-01,APJ,SMB,Tech,FinanceHub,2453.43
1038,Cigna,2023-04-01,EMEA,SMB,Healthcare,ContactMatcher,29.7
1038,Cigna,2023-04-01,EMEA,SMB,Healthcare,Support,39.96
1029,Anthem,2023-12-01,AMER,SMB,Healthcare,ContactMatcher,36.672
1003,Allstate,2023-08-01,EMEA,Strategic,Finance,Support,13.76
1014,Boeing,2021-10-01,EMEA,Strategic,Manufacturing,Marketing Suite - Gold,139.424
1085,Target,2022-05-01,APJ,SMB,Retail,Site Analytics,1979.928
1039,BMW,2023-06-01,APJ,Enterprise,Manufacturing,Marketing Suite - Gold,164.736
1039,BMW,2023-06-01,APJ,Enterprise,Manufacturing,FinanceHub,470.302
1039,BMW,2023-06-01,APJ,Enterprise,Manufacturing,Site Analytics,47.984
1080,Allianz,2020-04-01,EMEA,Strategic,Finance,ContactMatcher,2.502
1031,Royal Dutch Shell,2021-05-01,AMER,Strategic,Energy,Site Analytics,88.752
1004,Amazon,2021-07-01,AMER,SMB,Tech,ContactMatcher,2.025
1007,AmerisourceBergen,2022-11-01,EMEA,Strategic,Healthcare,Support,70.98
1007,AmerisourceBergen,2022-11-01,EMEA,Strategic,Healthcare,ContactMatcher,91.68
1007,AmerisourceBergen,2022-11-01,EMEA,Strategic,Healthcare,ContactMatcher,33.75
1007,AmerisourceBergen,2022-11-01,EMEA,Strategic,Healthcare,Big Ol Database,3040.0
1031,Royal Dutch Shell,2023-06-01,EMEA,Enterprise,Energy,ContactMatcher,91.2
1031,Royal Dutch Shell,2023-06-01,EMEA,Enterprise,Energy,ContactMatcher,452.94
1014,Boeing,2021-08-01,APJ,Strategic,Manufacturing,ContactMatcher,52.2
1100,Trafigura Group,2022-09-01,APJ,Strategic,Finance,FinanceHub,15.936
1062,Engie,2020-05-01,EMEA,SMB,Energy,SaaS Connector Pack,27.46
1081,Sprint Nextel,2021-12-01,AMER,SMB,Communications,ContactMatcher,55.424
1050,Mitsubishi,2022-03-01,AMER,SMB,Manufacturing,ContactMatcher,244.006
1058,Pemex,2022-08-01,APJ,Strategic,Energy,Data Smasher,159.984
1058,Pemex,2022-08-01,APJ,Strategic,Energy,FinanceHub,1024.716
1010,AT&T,2022-12-01,EMEA,Strategic,Communications,Storage,3.68
1027,Gazprom,2020-08-01,AMER,SMB,Energy,SaaS Connector Pack,121.376
1027,Gazprom,2020-08-01,AMER,SMB,Energy,Data Smasher,95.976
1039,BMW,2021-05-01,EMEA,Enterprise,Manufacturing,Data Smasher,255.968
1077,Procter & Gamble,2023-12-01,AMER,Strategic,Consumer Products,FinanceHub,872.94
1077,Procter & Gamble,2023-12-01,AMER,Strategic,Consumer Products,ContactMatcher,41.54
1077,Procter & Gamble,2023-12-01,AMER,Strategic,Consumer Products,Support,12.96
1028,Sony,2021-09-01,EMEA,Strategic,Tech,ChatBot Plugin,6.848
1054,J.P. Morgan Chase & Co.,2023-07-01,AMER,Strategic,Finance,FinanceHub,8.67
1042,Goldman Sachs Group,2021-12-01,APJ,SMB,Finance,SaaS Connector Pack,6.688
1009,Ford Motor,2022-11-01,EMEA,Enterprise,Manufacturing,ChatBot Plugin,17.28
1009,Ford Motor,2022-11-01,EMEA,Enterprise,Manufacturing,ContactMatcher,17.712
1030,Airbus,2023-03-01,EMEA,Enterprise,Manufacturing,FinanceHub,28.91
1003,Allstate,2022-11-01,EMEA,SMB,Finance,Support,52.136
1093,Valero Energy,2023-11-01,AMER,SMB,Energy,Site Analytics,31.968
1026,CVS Health,2022-12-01,AMER,SMB,Retail,Support,25.92
1026,CVS Health,2022-12-01,AMER,SMB,Retail,Support,40.46
1026,CVS Health,2022-12-01,AMER,SMB,Retail,Marketing Suite - Gold,33.87
1032,Itochu,2023-08-01,EMEA,SMB,Finance,ChatBot Plugin,9.728
1032,Itochu,2023-08-01,EMEA,SMB,Finance,Support,3.424
1003,Allstate,2022-10-01,AMER,Strategic,Finance,Data Smasher,177.0
1009,Ford Motor,2020-11-01,EMEA,SMB,Manufacturing,Storage,3.76
1071,News Corp.,2021-11-01,AMER,Enterprise,Misc,Site Analytics,1212.848
1071,News Corp.,2021-11-01,AMER,Enterprise,Misc,Data Smasher,89.97
1071,News Corp.,2021-11-01,AMER,Enterprise,Misc,SaaS Connector Pack,42.6
1097,Walt Disney,2020-11-01,EMEA,SMB,Communications,FinanceHub,5.04
1018,Petrobras,2023-05-01,EMEA,Strategic,Energy,SaaS Connector Pack - Gold,62.96
1056,Phillips 66,2023-11-01,EMEA,Strategic,Energy,Support,5.88
1056,Phillips 66,2023-11-01,EMEA,Strategic,Energy,FinanceHub,977.292
1073,PepsiCo,2023-10-01,AMER,Strategic,Consumer Products,SaaS Connector Pack,9.64
1054,J.P. Morgan Chase & Co.,2020-12-01,EMEA,SMB,Finance,ChatBot Plugin,40.05
1034,Exxon Mobil,2023-09-01,APJ,SMB,Energy,ChatBot Plugin,10.192
1034,Exxon Mobil,2023-09-01,APJ,SMB,Energy,Marketing Suite - Gold,16.784
1034,Exxon Mobil,2023-09-01,APJ,SMB,Energy,ChatBot Plugin,13.12
1033,HonHai Precision Industry,2022-10-01,AMER,Enterprise,Tech,ContactMatcher,18.16
1046,Volkswagen,2023-11-01,APJ,SMB,Manufacturing,Support,16.056
1046,Volkswagen,2023-11-01,APJ,SMB,Manufacturing,Support,223.056
1046,Volkswagen,2023-11-01,APJ,SMB,Manufacturing,Marketing Suite - Gold,540.048
1035,Fannie Mae,2022-11-01,AMER,Enterprise,Finance,Site Analytics,33.52
1035,Fannie Mae,2022-11-01,AMER,Enterprise,Finance,SaaS Connector Pack,9.94
1065,BNP Paribas,2021-08-01,AMER,Enterprise,Finance,ChatBot Plugin,6.72
1065,BNP Paribas,2021-08-01,AMER,Enterprise,Finance,ContactMatcher,1004.976
1053,Alphabet,2023-12-01,EMEA,SMB,Tech,ContactMatcher,17.88
1003,Allstate,2022-09-01,EMEA,SMB,Finance,Big Ol Database,396.0
1078,Prudential Financial,2023-12-01,AMER,Enterprise,Finance,ContactMatcher,34.5
1005,American Express,2023-09-01,AMER,SMB,Finance,SaaS Connector Pack,8.36
1100,Trafigura Group,2023-06-01,AMER,Strategic,Finance,ChatBot Plugin,385.6
1100,Trafigura Group,2023-06-01,AMER,Strategic,Finance,ChatBot Plugin,35.82
1028,Sony,2023-08-01,APJ,SMB,Tech,Marketing Suite - Gold,200.064
1028,Sony,2023-08-01,APJ,SMB,Tech,ContactMatcher,21.38
1028,Sony,2023-08-01,APJ,SMB,Tech,ContactMatcher,6.744
1036,FedEx,2023-12-01,EMEA,SMB,Transportation,FinanceHub,63.686
1003,Allstate,2023-12-01,EMEA,SMB,Finance,ContactMatcher,1669.6
1055,Johnson & Johnson,2020-02-01,AMER,SMB,Healthcare,ContactMatcher,83.84
1055,Johnson & Johnson,2020-02-01,AMER,SMB,Healthcare,ContactMatcher,13.272
1088,Tyson Foods,2023-02-01,AMER,Strategic,Consumer Products,ContactMatcher,21.336
1093,Valero Energy,2023-04-01,APJ,Enterprise,Energy,ChatBot Plugin,16.52
1009,Ford Motor,2021-12-01,AMER,SMB,Manufacturing,SaaS Connector Pack,206.112
1009,Ford Motor,2021-12-01,AMER,SMB,Manufacturing,Support,19.92
1009,Ford Motor,2021-12-01,AMER,SMB,Manufacturing,Support,198.272
